video_name,video_path,session_folder,frame,time_s,person_id,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,415,16.605563287401576,0,574.53235,315.30814,0.5979623,568.44635,300.28067,0.6007234,573.48444,300.65387,0.0671009,589.88605,268.73456,0.9406773,609.9483,275.76697,0.09260182,671.3436,311.0899,0.99811447,637.7086,311.6099,0.9782785,703.9528,433.7566,0.9955733,638.87976,420.38184,0.8675654,603.4553,456.4466,0.9853175,576.3538,450.071,0.81622344,671.922,543.4171,0.99900836,650.2107,537.63306,0.9963994,667.5065,676.2719,0.98605156,644.1084,667.9915,0.95610315,678.50085,790.6245,0.8009751,662.519,784.69336,0.6712604
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,415,16.605563287401576,1,795.3864,283.63928,0.36238655,797.3617,273.92877,0.4056307,798.3284,274.2252,0.075940385,806.56476,276.10468,0.9323057,832.0352,277.2548,0.32749984,808.18445,320.49097,0.99548006,863.98596,324.4707,0.97466755,806.36755,378.82877,0.9774401,875.7043,395.78827,0.763829,794.36194,423.62024,0.90812576,851.6778,434.68054,0.58210427,821.3734,453.1161,0.9982849,853.838,451.50632,0.99567235,810.85535,558.3119,0.9967675,809.0934,555.9497,0.9923798,855.64014,651.2595,0.98655707,807.45386,642.0681,0.9777335
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,416,16.645576692913387,0,576.00525,310.5681,0.6014698,570.96326,294.78262,0.6135252,573.31525,296.42517,0.06852282,593.04645,264.6798,0.93832356,607.114,274.27383,0.0849295,671.4718,308.34714,0.997964,638.22473,311.57587,0.97286665,703.26483,432.68765,0.99549484,637.77423,423.59277,0.84092695,603.0725,454.2371,0.9855236,578.75024,450.87817,0.79742986,670.5847,538.8263,0.9988888,650.25354,534.5638,0.9956287,665.83813,674.4773,0.98548305,653.4223,668.775,0.9510834,675.96216,789.0563,0.7977074,670.16693,787.91016,0.6553049
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,416,16.645576692913387,1,791.80035,282.99234,0.3884541,794.02985,273.49197,0.42940378,794.9241,273.67215,0.09250468,802.9806,276.134,0.93728364,828.9399,276.91415,0.38407573,805.38184,322.05,0.9951173,858.6801,323.82367,0.9778789,799.8409,382.99207,0.969455,871.26355,392.3568,0.7613905,790.3702,424.36008,0.87508804,842.8463,427.7785,0.54940903,816.5676,451.00043,0.9979006,848.6056,448.3344,0.99532217,799.9864,554.0006,0.9962729,802.1027,551.00305,0.99216366,842.52844,645.91595,0.98608196,809.57,637.71313,0.97858363
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,417,16.685590098425198,0,787.11725,283.1552,0.32932907,788.29175,273.4795,0.36409274,789.66235,272.80374,0.06353531,794.9351,273.61618,0.9447101,823.30237,273.19464,0.38796535,798.8809,319.56976,0.997497,848.1572,319.94904,0.9857627,798.91547,384.5521,0.9829912,866.45526,392.9243,0.8052317,786.90466,419.74228,0.9126236,839.4194,420.45795,0.58461523,804.53766,455.69067,0.99924445,836.8999,453.32715,0.9979665,790.7048,545.8023,0.9984106,803.58295,544.0103,0.9959926,823.2579,636.54315,0.9928598,817.632,628.68665,0.98765635
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,417,16.685590098425198,1,576.549,309.77063,0.6035205,571.57025,294.2287,0.6114467,574.0042,295.85034,0.0707159,592.2027,265.5274,0.93726164,607.0335,274.72992,0.09333108,669.1511,307.8831,0.9981318,638.12213,312.09543,0.97283655,702.80237,428.28833,0.99579227,638.05383,421.71063,0.8365734,603.7327,455.73395,0.9857393,579.3886,450.40265,0.79138535,671.4743,534.92065,0.9989322,652.4327,531.4619,0.9956061,670.15137,670.90137,0.9856852,657.4462,666.1406,0.94985044,679.0433,787.37427,0.79836726,670.6496,785.40375,0.6489263
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,418,16.72560350393701,0,785.1452,284.17456,0.29646322,786.64655,274.0761,0.30374774,787.5038,273.18924,0.059783034,791.5957,274.93646,0.9444508,821.72864,274.14105,0.4739139,793.4244,319.62225,0.9975414,848.84235,320.03143,0.98948854,788.5468,383.75385,0.98045075,862.0686,392.31485,0.8465373,776.6715,421.9021,0.9011095,835.6723,426.85712,0.6248479,799.6071,453.38626,0.99901557,837.44403,451.1121,0.997776,778.00525,539.6957,0.99670523,805.4439,538.825,0.9929482,798.73914,630.4778,0.9825922,813.7766,624.85736,0.9729221
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,418,16.72560350393701,1,578.14844,307.12506,0.6497292,573.5254,291.39792,0.66094905,575.179,293.17758,0.08374267,593.0492,263.92404,0.9458397,607.03564,273.31403,0.10826159,666.6129,307.80844,0.9985562,640.0056,313.14435,0.97485936,699.7963,425.4854,0.9964185,641.64026,422.01227,0.8262386,602.7036,455.99405,0.9871351,581.23114,451.38803,0.7814532,668.4908,530.7929,0.9991014,652.98193,527.90625,0.99592954,665.0236,667.784,0.9887085,659.03,664.271,0.9563861,671.9218,787.1407,0.83431643,670.8885,785.9732,0.6871791
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,419,16.76561690944882,0,781.88666,282.7036,0.24435376,783.6823,272.2967,0.2551442,784.28705,271.79156,0.046953835,789.1317,273.4323,0.9402156,819.7571,273.2835,0.4547899,789.6042,317.29865,0.9972748,849.3096,319.26883,0.98767823,782.4554,382.06946,0.97843975,861.1672,393.57956,0.8241151,770.8223,422.7035,0.8887491,832.6814,427.3938,0.583924,794.3757,450.3096,0.99889886,835.5239,448.54285,0.99746144,771.78076,535.51166,0.9964535,805.64954,536.11176,0.9922994,790.1454,625.202,0.9819339,811.10583,621.22974,0.9715316
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,419,16.76561690944882,1,574.3008,310.57053,0.54771256,568.399,295.02875,0.5692562,572.39386,296.16965,0.053724468,585.95026,266.33557,0.9455478,608.19836,274.42242,0.1055591,660.92834,306.31558,0.99861884,645.514,312.2371,0.97235197,698.07874,424.49112,0.9964889,648.92706,425.37253,0.80202484,602.7387,455.4901,0.98573315,580.98486,452.25122,0.741797,668.5357,530.1482,0.99906534,661.3833,527.3745,0.9955112,660.73,670.64404,0.98717624,666.0149,667.069,0.9480432,664.8824,792.33496,0.8068174,675.99585,788.52527,0.6364836
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,420,16.80563031496063,0,779.2459,280.6809,0.22635414,781.22565,270.15347,0.22356477,781.5665,269.75406,0.044397127,786.61084,272.1666,0.9345689,817.2362,272.19086,0.46924692,788.1209,316.88248,0.997168,846.74396,318.972,0.98936987,779.8695,382.12665,0.97771055,859.9732,393.18658,0.85509837,767.3636,424.52136,0.89025044,832.772,426.91916,0.63225156,791.16205,449.3454,0.9990157,831.7976,447.5148,0.9979594,769.278,537.36096,0.9968009,804.37714,538.403,0.99376243,781.1252,632.1897,0.9830892,806.4388,629.0699,0.9751821
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,420,16.80563031496063,1,571.16,312.5672,0.5066556,564.68536,296.7755,0.53618777,569.7307,297.5466,0.0443891,581.5907,267.24683,0.94596046,607.69086,274.26923,0.101384215,657.4907,307.70834,0.9985671,650.11487,310.69687,0.96818894,697.2671,427.15683,0.99634653,658.8233,423.0315,0.77487606,598.80676,455.1034,0.98482394,586.3373,450.4038,0.7128165,668.29895,533.2665,0.9988543,666.4718,528.98035,0.994284,659.27686,672.45776,0.98353106,670.20056,666.26715,0.9317855,663.47485,794.3435,0.7608131,679.7821,788.0466,0.5653556
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,421,16.84564372047244,0,774.78076,281.19803,0.14338954,776.7686,270.71707,0.14862478,777.32715,269.90222,0.027692325,781.15515,273.7266,0.925604,814.20245,272.78955,0.4412479,784.9729,318.37317,0.9965617,843.77466,318.32968,0.987358,777.0687,382.71436,0.9699569,856.7837,390.51358,0.8255799,764.62616,424.55902,0.84167045,828.242,426.351,0.5497767,788.9982,450.1788,0.9990846,830.7053,447.21063,0.99817526,765.2354,540.22314,0.99745554,802.7935,539.35645,0.995278,767.23865,638.63635,0.98827106,801.14374,633.82916,0.9833108
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,421,16.84564372047244,1,570.4075,316.20984,0.53079957,563.55536,300.15622,0.5661403,568.59314,300.8919,0.047256432,580.4515,268.6623,0.9456479,606.6283,275.63376,0.0980178,655.0248,307.39334,0.9985268,653.9443,310.11096,0.9633119,695.3444,425.85663,0.9962565,666.251,422.78485,0.74217606,599.91376,452.92407,0.9845685,590.45416,451.4964,0.6870182,668.02856,532.4834,0.99872094,671.0904,528.16125,0.99324507,656.0726,670.53534,0.9832841,677.0724,664.2716,0.92717534,659.5334,794.312,0.7652844,687.5129,788.4819,0.562
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,422,16.885657125984253,0,772.1877,280.26172,0.12984042,774.2359,269.96448,0.12694764,775.0018,268.76547,0.025723988,777.8334,273.55838,0.9189873,812.22174,272.0291,0.45387438,779.61,318.01837,0.99650997,841.6462,317.25662,0.9892123,772.1808,381.78958,0.96714485,854.662,388.30984,0.8503474,765.74524,423.1876,0.83246994,826.487,426.62296,0.5808801,784.00055,446.40338,0.9992286,828.95135,443.0131,0.9986186,756.87695,536.2517,0.99806243,802.11,534.1552,0.99677086,750.51685,634.1139,0.9914181,797.3099,627.5538,0.98864156
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,422,16.885657125984253,1,568.05927,318.32147,0.5329153,561.07275,302.55563,0.5808076,566.8388,302.86288,0.04473686,578.1637,270.83594,0.9480696,605.99866,276.59125,0.08875354,652.22327,308.60214,0.99861956,656.00555,308.37866,0.9574123,693.2254,428.24902,0.9965933,671.33276,419.5755,0.7059006,593.7534,452.75156,0.98581296,591.29913,449.9737,0.6617518,667.1323,527.966,0.9987708,673.2727,522.2876,0.99276805,656.26514,668.7139,0.98537177,679.79364,659.8087,0.9293728,660.2178,796.3601,0.78868616,689.34894,787.40247,0.5786319
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,423,16.925670531496063,0,770.28644,282.7204,0.15905254,772.7005,272.47742,0.15923145,772.64703,271.37427,0.029010903,777.0977,275.33914,0.9291437,808.466,274.1764,0.4322011,778.07745,318.08057,0.997624,838.49805,318.52225,0.9900153,767.64935,374.5537,0.97864383,851.83484,383.79214,0.85747707,762.01154,419.49677,0.88303626,828.99927,424.91766,0.61505175,780.9433,442.30066,0.99954945,824.89465,439.6993,0.9990476,755.7577,531.5441,0.9989359,804.4605,530.8564,0.9979457,740.5358,627.24805,0.9950942,792.83826,622.1288,0.9928536
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,423,16.925670531496063,1,566.1493,321.94086,0.5716979,558.8486,305.80692,0.64637464,564.63525,306.15195,0.046179194,577.33167,271.97302,0.955422,603.2699,277.97256,0.07207871,653.74646,311.9146,0.9987488,654.4897,308.18845,0.9449882,690.77344,434.1491,0.9971089,670.7624,414.75342,0.63668185,590.2395,455.17072,0.9878946,590.8519,443.02606,0.6195512,669.0253,529.59845,0.9986866,672.11505,522.6045,0.9906624,658.46484,667.93744,0.985143,675.021,658.12866,0.91485983,666.3557,793.0368,0.7854218,687.26514,786.092,0.54333246
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,424,16.965683937007874,0,768.45984,282.79028,0.15533587,771.3637,272.29688,0.12358727,770.4228,271.6656,0.04614554,773.2255,274.95624,0.894465,805.06354,274.56433,0.5936629,767.25256,318.2574,0.99404114,835.9571,320.31042,0.99259686,754.10956,374.47614,0.9271883,850.2595,387.08118,0.89394677,763.5947,412.54004,0.7138481,827.5426,423.69653,0.6293655,768.5817,445.3558,0.99894863,818.73505,443.44376,0.99883,745.48596,536.20807,0.99830616,802.3742,535.8298,0.99824417,734.7534,626.5637,0.99469465,794.58374,623.80566,0.9948685
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,424,16.965683937007874,1,567.1609,315.5372,0.50326866,561.0823,300.1742,0.6297767,567.8457,300.85782,0.030994913,581.9729,271.37955,0.9791084,612.838,278.44714,0.06660558,652.8839,311.15417,0.9993206,662.0302,313.84592,0.96618026,687.71576,430.2152,0.9981286,665.67645,415.5681,0.707749,587.6824,452.9542,0.9898711,591.8214,444.70233,0.62985265,673.5034,525.40686,0.999353,679.7932,520.6161,0.9951141,658.81415,663.7536,0.99434704,676.64557,653.9817,0.9643386,679.23975,781.55505,0.9047648,687.8487,769.11774,0.7525521
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,425,17.005697342519685,0,764.1978,282.1187,0.22251199,767.01154,272.5128,0.20169562,767.4485,271.88464,0.059547096,771.7021,275.5309,0.8996578,801.6827,275.06964,0.48320222,765.4676,316.76797,0.9934896,831.3239,318.39334,0.9885251,752.25366,374.57867,0.93368614,848.72894,385.39465,0.8564658,753.2408,412.08667,0.74297416,828.5758,420.45004,0.58632123,770.6168,439.14685,0.9986141,818.16785,436.98193,0.99816847,747.6518,529.42523,0.9966378,802.7182,528.29016,0.9958191,740.2702,621.3756,0.9882234,797.5081,616.3919,0.9871458
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,425,17.005697342519685,1,566.4163,317.88037,0.50143266,559.86145,302.67264,0.6238101,567.5697,303.00714,0.030855244,581.2003,272.95074,0.97619593,613.1739,279.10397,0.061204597,651.1103,313.60498,0.9991634,662.80414,312.78482,0.96276104,683.2305,435.23526,0.9978497,665.2323,412.80316,0.70730865,583.03735,453.9719,0.98917013,589.1371,440.76547,0.63704973,673.2124,526.97876,0.9992225,680.3898,520.7355,0.9944596,658.33185,666.2081,0.9933867,673.5686,654.1859,0.96038306,682.8591,781.6131,0.8918221,684.9228,767.80566,0.7320261
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,426,17.045710748031496,0,761.99585,280.7862,0.1471333,764.5858,271.10645,0.110248126,765.30023,270.49402,0.04804254,765.1466,275.71664,0.8482531,798.20105,275.44708,0.53937256,755.97394,317.20496,0.9879055,827.62604,318.49683,0.9900704,742.2516,376.3918,0.8813811,846.9831,385.71594,0.896706,745.02295,412.18887,0.6321925,825.7225,422.3087,0.6354881,765.2172,439.16022,0.9978567,815.8606,436.97717,0.998125,746.8989,532.6952,0.9943553,799.5115,530.52527,0.99524885,746.0107,624.8578,0.9811897,796.94336,619.84766,0.98409975
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,426,17.045710748031496,1,568.8889,318.65137,0.522007,562.2408,303.7503,0.5958418,569.6619,303.70044,0.04057679,580.79443,274.5254,0.9656842,612.49365,279.28403,0.087150715,646.52686,313.34875,0.9989736,663.039,310.7333,0.9673816,680.8855,433.53464,0.99718326,667.0542,411.51953,0.74606043,582.13477,453.32074,0.98704636,592.1322,440.02823,0.677741,672.56055,521.713,0.99907684,683.5229,515.06116,0.99456763,658.0661,660.3199,0.99287224,679.2708,647.0492,0.9643346,684.48517,779.26807,0.8905418,692.368,763.57263,0.7508897
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,427,17.085724153543307,0,756.6893,283.0522,0.16442282,759.4541,273.3186,0.12526065,760.19653,272.4485,0.057302754,760.55457,277.24384,0.8602266,794.0134,276.37894,0.5771143,750.3514,318.61755,0.98744464,823.7571,318.57257,0.9906351,734.9849,377.7334,0.8613791,843.51984,385.58777,0.89329433,738.1339,412.3639,0.5842001,824.13043,426.59106,0.612265,761.26166,439.3702,0.997517,812.7214,436.82684,0.9979517,746.80164,534.3719,0.99364674,798.23663,531.0157,0.9949713,748.1066,626.7661,0.98013204,797.1982,621.0322,0.9838694
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,427,17.085724153543307,1,569.9939,323.31238,0.63385075,563.2856,307.19217,0.6661364,570.1002,308.12848,0.068395466,582.854,276.5334,0.9201344,609.5956,279.83978,0.08648686,648.05164,320.847,0.9967824,666.3094,310.48166,0.94703794,679.43555,439.36673,0.9932427,680.2484,411.14767,0.70128053,577.6907,453.36313,0.98035276,595.4287,439.57913,0.70329624,690.11755,528.9178,0.99662006,704.72363,519.95917,0.9849186,661.6633,660.5114,0.9782946,683.8668,644.43304,0.9149109,674.2196,784.1365,0.7586886,695.84454,767.7549,0.5751774
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,428,17.125737559055118,0,753.1195,281.17847,0.20127876,756.26794,271.7766,0.14744225,756.8102,270.74573,0.07717376,758.355,276.5649,0.844844,790.27734,275.02148,0.58755684,746.07806,319.32086,0.9839102,819.52637,316.59818,0.9903627,732.05316,380.42596,0.82812417,841.214,382.74072,0.89899725,740.91876,417.01712,0.5461021,823.7542,428.65735,0.6299275,757.89874,440.46686,0.9966595,809.4858,437.0191,0.9975684,746.8608,536.65515,0.99160904,799.2163,531.2553,0.994121,749.3446,628.4031,0.97528535,800.5215,621.1562,0.98149097
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,428,17.125737559055118,1,571.38104,323.21686,0.63329685,564.75684,307.13367,0.65808016,571.3169,307.98257,0.06923642,583.6406,276.73376,0.91683483,609.85187,279.82477,0.09063143,648.4076,321.03735,0.99683243,665.66125,309.85208,0.9488973,678.5465,439.92575,0.99332184,675.98914,409.8379,0.7113091,576.1539,452.84918,0.9804693,591.4656,437.66196,0.7113051,690.6768,529.4267,0.9965857,704.9603,520.17865,0.9849889,659.2018,662.4503,0.9766593,683.5555,645.97485,0.90984213,671.17224,784.0462,0.73807895,695.8849,767.8159,0.54938525
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,429,17.16575096456693,0,567.7286,325.1377,0.6340062,561.09265,309.25436,0.68050003,568.2721,309.8617,0.06321759,582.0005,278.358,0.9314306,609.82263,281.04022,0.079096094,649.16284,321.94235,0.9970005,667.46326,310.2287,0.9479025,678.53937,440.5866,0.9937569,677.536,410.1268,0.70274115,576.1516,451.0567,0.9816133,592.2394,438.3253,0.7050231,692.8428,529.67566,0.9965743,707.84644,519.9355,0.9844089,659.2694,662.02637,0.97620434,683.68756,644.7017,0.9055234,670.77155,784.1032,0.73104346,696.12286,766.8089,0.5377087
Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 6 4_29_2026 12_06_04 PM 3.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,429,17.16575096456693,1,749.848,281.81345,0.14216815,752.69574,272.3633,0.09529646,753.52985,271.23935,0.05995733,753.2738,277.21048,0.79525536,786.3054,275.55225,0.5789696,741.742,319.9471,0.97501165,814.7704,315.86435,0.9892267,730.4919,383.3561,0.7578319,835.6304,382.4499,0.90311295,739.546,426.03998,0.44771507,820.97833,435.83322,0.6192855,753.54333,441.40363,0.9952237,804.91016,437.41785,0.9971307,745.7599,537.204,0.98777753,798.21924,530.6017,0.99291295,748.3888,626.581,0.96685475,799.5153,619.1647,0.97800374
